"","ensembl_gene_id","hgnc_symbol","chromosome_name","Most_Likely_Path","Max_PP"
"6717","ENSG00000274602","PI4KAP1","22","Up-Down-Up","0.5214"
"33325","ENSG00000187624","C17orf97","17","Up-Down-Up","0.5213"
"2343","ENSG00000172061","LRRC15","3","Down-Up-Up","0.5211"
"33532","ENSG00000159388","BTG2","1","Down-Down-Up","0.5209"
"47011","ENSG00000261716","","1","Down-Up-Down","0.5207"
"15275","ENSG00000228224","NACA4P","8","Down-Down-Up","0.5204"
"39933","ENSG00000204177","BMS1P1","10","Up-Down-Down","0.5204"
"29214","ENSG00000262903","","17","Up-Down-Up","0.5204"
"29204","ENSG00000258643","BCL2L2-PABPN1","14","Down-Down-Up","0.5203"
"4558","ENSG00000175279","CENPS","1","Down-Up-Up","0.5202"
"47339","ENSG00000120915","EPHX2","8","Down-Down-Up","0.5202"
"34659","ENSG00000258315","C17orf49","17","Up-Up-Down","0.5202"
"20376","ENSG00000187186","","9","Down-Down-Up","0.5201"
"9698","ENSG00000279278","","22","Down-Down-Up","0.52"
"38004","ENSG00000172456","FGGY","1","Down-Down-Up","0.5199"
"40340","ENSG00000261220","","8","Down-Up-Down","0.5199"
"12726","ENSG00000007402","CACNA2D2","3","Down-Up-Down","0.5198"
"22585","ENSG00000132010","ZNF20","19","Up-Down-Up","0.5198"
"41627","ENSG00000233695","GAS6-AS1","13","Up-Down-Up","0.5194"
"5446","ENSG00000227615","","11","Down-Down-Up","0.5193"
"5868","ENSG00000246174","KCTD21-AS1","11","Up-Up-Down","0.5192"
"3467","ENSG00000213901","SLC23A3","2","Down-Up-Down","0.5191"
"23520","ENSG00000246263","UBR5-AS1","8","Up-Up-Down","0.5191"
"38708","ENSG00000273891","","10","Down-Up-Down","0.5191"
"49883","ENSG00000196081","ZNF724","19","Up-Down-Up","0.5191"
"7464","ENSG00000263624","","17","Up-Down-Up","0.5187"
"36220","ENSG00000259230","LINC02323","14","Down-Down-Up","0.5184"
"29619","ENSG00000155093","PTPRN2","7","Down-Up-Down","0.5183"
"34497","ENSG00000223509","","15","Down-Up-Down","0.5183"
"29172","ENSG00000253669","GASAL1","8","Down-Up-Down","0.5179"
"32633","ENSG00000170906","NDUFA3","19","Up-Down-Up","0.5176"
"30036","ENSG00000268575","","1","Down-Up-Down","0.5175"
"29354","ENSG00000125611","CHCHD5","2","Down-Down-Up","0.5175"
"46288","ENSG00000171223","JUNB","19","Down-Up-Down","0.5172"
"24147","ENSG00000225187","","2","Down-Down-Up","0.5171"
"1358","ENSG00000268279","","3","Up-Down-Up","0.5171"
"14684","ENSG00000225655","","9","Up-Down-Up","0.517"
"1598","ENSG00000233122","CTAGE7P","10","Up-Up-Down","0.517"
"36290","ENSG00000153563","CD8A","2","Down-Down-Up","0.5169"
"34261","ENSG00000261971","MMP25-AS1","16","Down-Down-Up","0.5169"
"52163","ENSG00000226088","","1","Down-Up-Down","0.5168"
"11755","ENSG00000235552","RPL6P27","18","Up-Up-Down","0.5168"
"36665","ENSG00000242622","","3","Up-Up-Down","0.5165"
"29761","ENSG00000217648","","6","Up-Up-Down","0.5165"
"53662","ENSG00000237938","","1","Up-Down-Up","0.5164"
"44822","ENSG00000218582","GAPDHP63","6","Down-Up-Down","0.5163"
"NA.19",NA,NA,NA,"Down-Down-Up","0.5163"
"35121","ENSG00000091428","RAPGEF4","2","Up-Down-Up","0.5162"
"10111","ENSG00000253641","","8","Up-Up-Down","0.5162"
"24193","ENSG00000276603","","20","Down-Up-Down","0.5162"
"48499","ENSG00000106560","GIMAP2","7","Down-Down-Up","0.516"
"27654","ENSG00000171853","TRAPPC12","2","Up-Down-Down","0.5157"
"28790","ENSG00000229867","STEAP3-AS1","2","Down-Up-Down","0.5157"
"53485","ENSG00000152137","HSPB8","12","Down-Up-Down","0.5157"
"51368","ENSG00000270332","SMC2-AS1","9","Up-Up-Down","0.5156"
"9870","ENSG00000119227","PIGZ","3","Up-Down-Up","0.5154"
"50044","ENSG00000232284","GNG12-AS1","1","Down-Up-Down","0.5153"
"43658","ENSG00000231113","","6","Up-Down-Up","0.5153"
"3172","ENSG00000129204","USP6","17","Down-Up-Down","0.5153"
"3793","ENSG00000235453","SMIM27","9","Down-Up-Down","0.5152"
"17276","ENSG00000162426","SLC45A1","1","Up-Down-Down","0.5151"
"2096","ENSG00000248445","SEMA6A-AS1","5","Down-Up-Down","0.5151"
"50495","ENSG00000240875","LINC00886","3","Down-Up-Down","0.5149"
"15200","ENSG00000154175","ABI3BP","3","Up-Up-Down","0.5148"
"22502","ENSG00000230163","","1","Up-Down-Up","0.5147"
"50143","ENSG00000169692","AGPAT2","9","Down-Down-Down","0.5147"
"2513","ENSG00000279452","","19","Up-Up-Down","0.5146"
"13551","ENSG00000180747","SMG1P3","16","Down-Up-Down","0.5144"
"11299","ENSG00000131061","ZNF341","20","Up-Down-Up","0.5144"
"44766","ENSG00000225077","LINC00337","1","Up-Down-Up","0.5143"
"28727","ENSG00000198774","RASSF9","12","Down-Up-Down","0.5143"
"31364","ENSG00000142544","CTU1","19","Up-Down-Up","0.5142"
"51026","ENSG00000071655","MBD3","19","Down-Down-Down","0.5138"
"38438","ENSG00000247137","","11","Down-Up-Down","0.5137"
"27332","ENSG00000224292","","X","Up-Up-Down","0.5136"
"62818","ENSG00000202314","SNORD6","11","Down-Up-Down","0.5136"
"37628","ENSG00000232368","FTLP2","X","Down-Up-Down","0.5135"
"54384","ENSG00000181019","NQO1","16","Down-Up-Down","0.5134"
"55221","ENSG00000182379","NXPH4","12","Down-Down-Up","0.5133"
"14772","ENSG00000168612","ZSWIM1","20","Up-Down-Up","0.5133"
"53786","ENSG00000204128","C2orf72","2","Up-Down-Down","0.5132"
"12922","ENSG00000196208","GREB1","2","Down-Down-Up","0.5131"
"31059","ENSG00000254373","","5","Up-Up-Down","0.5131"
"19756","ENSG00000083067","TRPM3","9","Down-Up-Down","0.5131"
"32491","ENSG00000139146","SINHCAF","12","Down-Up-Up","0.5131"
"9386","ENSG00000230417","LINC00595","10","Up-Down-Up","0.5129"
"25912","ENSG00000117016","RIMS3","1","Down-Down-Up","0.5126"
"11250","ENSG00000009724","MASP2","1","Down-Up-Down","0.5125"
"34272","ENSG00000106078","COBL","7","Up-Down-Up","0.5125"
"34176","ENSG00000244926","ALKBH3-AS1","11","Down-Up-Down","0.5125"
"18712","ENSG00000108479","GALK1","17","Down-Down-Down","0.5122"
"31056","ENSG00000139597","N4BP2L1","13","Up-Up-Down","0.5121"
"19202","ENSG00000118804","STBD1","4","Up-Up-Down","0.5119"
"40850","ENSG00000154957","ZNF18","17","Down-Up-Down","0.5118"
"25904","ENSG00000136490","LIMD2","17","Down-Down-Up","0.5118"
"26048","ENSG00000155629","PIK3AP1","10","Up-Down-Up","0.5116"
"6054","ENSG00000082196","C1QTNF3","5","Up-Down-Down","0.5114"
"25680","ENSG00000246228","CASC8","8","Down-Down-Up","0.5114"
"30067","ENSG00000272356","","6","Up-Up-Down","0.5113"
"3397","ENSG00000153714","LURAP1L","9","Up-Up-Down","0.5113"
"17583","ENSG00000115541","HSPE1","2","Down-Down-Up","0.5112"
"10074","ENSG00000184060","ADAP2","17","Up-Up-Down","0.5112"
"15022","ENSG00000156042","CFAP70","10","Down-Up-Down","0.5111"
"25141","ENSG00000222047","C10orf55","10","Down-Down-Up","0.5111"
"49570","ENSG00000182985","CADM1","11","Up-Up-Down","0.511"
"55146","ENSG00000176473","WDR25","14","Down-Up-Down","0.511"
"24186","ENSG00000274211","SOCS7","17","Up-Down-Up","0.511"
"31159","ENSG00000216895","","7","Down-Down-Up","0.5109"
"35940","ENSG00000139973","SYT16","14","Up-Down-Up","0.5109"
"29088","ENSG00000269086","","19","Up-Up-Down","0.5108"
"52276","ENSG00000189410","SH2D5","1","Down-Up-Down","0.5107"
"11464","ENSG00000181458","TMEM45A","3","Down-Up-Down","0.5107"
"49498","ENSG00000055163","CYFIP2","5","Down-Down-Up","0.5106"
"11533","ENSG00000080947","CROCCP3","1","Up-Down-Down","0.5105"
"3403","ENSG00000280537","","2","Down-Up-Down","0.5104"
"7154","ENSG00000253200","","8","Up-Down-Up","0.5104"
"53218","ENSG00000146267","FAXC","6","Up-Down-Up","0.5103"
"53201","ENSG00000159069","FBXW5","9","Down-Down-Down","0.5103"
"35999","ENSG00000069424","KCNAB2","1","Down-Down-Up","0.51"
"2362","ENSG00000251595","ABCA11P","4","Down-Up-Down","0.51"
"42793","ENSG00000260193","","9","Down-Up-Down","0.51"
"2700","ENSG00000241627","UBQLN4P1","3","Up-Down-Up","0.5099"
"4586","ENSG00000180448","ARHGAP45","19","Down-Down-Down","0.5099"
"10225","ENSG00000172318","B3GALT1","2","Down-Up-Down","0.5098"
"45698","ENSG00000245146","MALINC1","5","Down-Up-Down","0.5098"
"41808","ENSG00000243667","WDR92","2","Up-Up-Down","0.5097"
"54175","ENSG00000249476","","5","Down-Up-Down","0.5097"
"43168","ENSG00000233560","KRT8P39","12","Up-Down-Up","0.5095"
"31011","ENSG00000178502","KLHL11","17","Up-Down-Up","0.5094"
"33713","ENSG00000196196","HRCT1","9","Down-Down-Up","0.5093"
"42639","ENSG00000142494","SLC47A1","17","Down-Down-Up","0.5093"
"55501","ENSG00000221184","MIR1254-1","10","Up-Up-Down","0.5091"
"31444","ENSG00000150281","CTF1","16","Down-Down-Up","0.5091"
"22922","ENSG00000273132","","6","Down-Up-Down","0.509"
"50095","ENSG00000256081","","14","Up-Up-Down","0.509"
"4826","ENSG00000273521","","10","Up-Up-Down","0.5089"
"10503","ENSG00000171813","PWWP2B","10","Up-Down-Down","0.5089"
"19518","ENSG00000276791","","16","Down-Down-Up","0.5089"
"28293","ENSG00000228929","RPS13P2","1","Down-Up-Down","0.5088"
"8326","ENSG00000106013","ANKRD7","7","Down-Up-Down","0.5088"
"32047","ENSG00000130748","TMEM160","19","Up-Down-Down","0.5087"
"26428","ENSG00000236308","","10","Down-Up-Down","0.5085"
"29734","ENSG00000115841","RMDN2","2","Down-Up-Down","0.5083"
"11342","ENSG00000165644","COMTD1","10","Up-Down-Down","0.5083"
"9284","ENSG00000279789","","16","Up-Down-Up","0.5083"
"15916","ENSG00000215030","RPL13P12","17","Down-Down-Up","0.5083"
"50513","ENSG00000197980","LEKR1","3","Down-Up-Down","0.5082"
"43194","ENSG00000266993","","1","Down-Up-Down","0.508"
"17461","ENSG00000267505","","17","Up-Down-Up","0.508"
"36410","ENSG00000230071","RPL4P6","22","Down-Up-Down","0.508"
"43630","ENSG00000171658","NMRAL2P","3","Down-Up-Down","0.5079"
"22300","ENSG00000236088","COX10-AS1","17","Up-Down-Up","0.5079"
"14488","ENSG00000077984","CST7","20","Down-Down-Up","0.5079"
"46742","ENSG00000223825","DAZAP2P1","2","Down-Down-Up","0.5078"
"32459","ENSG00000196787","HIST1H2AG","6","Down-Up-Down","0.5078"
"19770","ENSG00000154188","ANGPT1","8","Down-Up-Down","0.5078"
"42624","ENSG00000153233","PTPRR","12","Down-Up-Down","0.5078"
"59685","ENSG00000207523","SNORA66","1","Up-Down-Up","0.5077"
"27858","ENSG00000187244","BCAM","19","Up-Down-Up","0.5077"
"NA.20",NA,NA,NA,"Up-Up-Down","0.5075"
"3204","ENSG00000236976","","7","Down-Up-Down","0.5074"
"251","ENSG00000204860","FAM201A","9","Up-Up-Down","0.5074"
"10470","ENSG00000177595","PIDD1","11","Down-Down-Down","0.5074"
"43245","ENSG00000266777","SH3GL1P1","17","Up-Down-Down","0.5074"
"20256","ENSG00000099937","SERPIND1","22","Down-Up-Up","0.5074"
"29206","ENSG00000183044","ABAT","16","Down-Up-Down","0.5073"
"12053","ENSG00000161513","FDXR","17","Down-Down-Up","0.5073"
"36054","ENSG00000232354","VIPR1-AS1","3","Up-Down-Up","0.5072"
"40248","ENSG00000188993","LRRC66","4","Up-Up-Down","0.5072"
"42598","ENSG00000108106","UBE2S","19","Up-Down-Down","0.5072"
"33182","ENSG00000188107","EYS","6","Down-Up-Down","0.5071"
"8427","ENSG00000227329","","X","Down-Up-Down","0.5071"
"4053","ENSG00000160602","NEK8","17","Down-Down-Up","0.5071"
"24641","ENSG00000188878","FBF1","17","Up-Down-Up","0.5069"
"15525","ENSG00000275437","","20","Down-Down-Up","0.5069"
"33343","ENSG00000051523","CYBA","16","Down-Down-Down","0.5068"
"38731","ENSG00000134716","CYP2J2","1","Down-Up-Down","0.5066"
"47157","ENSG00000116299","KIAA1324","1","Down-Up-Down","0.5066"
"54385","ENSG00000196405","EVL","14","Down-Down-Up","0.5066"
"14461","ENSG00000188959","C9orf152","9","Up-Up-Down","0.5065"
"11594","ENSG00000166171","DPCD","10","Up-Down-Up","0.5064"
"18834","ENSG00000204685","STARD7-AS1","2","Down-Up-Down","0.5063"
"40902","ENSG00000203727","SAMD5","6","Up-Up-Down","0.5063"
"54742","ENSG00000185664","PMEL","12","Down-Down-Up","0.5063"
"32662","ENSG00000099365","STX1B","16","Up-Down-Up","0.5063"
"4852","ENSG00000198417","MT1F","16","Up-Down-Up","0.5063"
"44005","ENSG00000187608","ISG15","1","Down-Down-Down","0.5062"
"47318","ENSG00000224745","","10","Up-Up-Down","0.5062"
"12103","ENSG00000133466","C1QTNF6","22","Down-Up-Up","0.506"
"16296","ENSG00000260219","","16","Down-Up-Down","0.5059"
"22524","ENSG00000218502","H2AFZP3","13","Down-Up-Down","0.5058"
"6894","ENSG00000231991","ANXA2P2","9","Up-Up-Down","0.5057"
"29509","ENSG00000234771","SLC25A25-AS1","9","Up-Up-Down","0.5057"
"32011","ENSG00000155957","TMBIM4","12","Down-Up-Down","0.5055"
"44471","ENSG00000180902","D2HGDH","2","Down-Down-Up","0.5054"
"11602","ENSG00000138271","GPR87","3","Down-Down-Up","0.5054"
"5295","ENSG00000263826","","3","Down-Down-Up","0.5054"
"37650","ENSG00000134827","TCN1","11","Down-Up-Down","0.5054"
"NA.21",NA,NA,NA,"Up-Up-Down","0.5054"
"25872","ENSG00000145416","MARCH1","4","Down-Up-Down","0.5053"
"41603","ENSG00000138316","ADAMTS14","10","Up-Down-Up","0.5053"
"689","ENSG00000153406","NMRAL1","16","Down-Down-Up","0.5053"
"12661","ENSG00000166562","SEC11C","18","Down-Up-Down","0.5053"
"14842","ENSG00000246898","LINC00920","16","Down-Up-Down","0.5052"
"25078","ENSG00000197837","HIST4H4","12","Down-Up-Down","0.5051"
"38473","ENSG00000142065","ZFP14","19","Up-Down-Up","0.5051"
"42857","ENSG00000269896","","1","Down-Down-Up","0.505"
"5066","ENSG00000159239","","2","Up-Down-Up","0.5049"
"6195","ENSG00000230956","","X","Up-Down-Up","0.5049"
"39917","ENSG00000250067","YJEFN3","19","Up-Down-Up","0.5049"
"36478","ENSG00000151687","ANKAR","2","Down-Down-Up","0.5048"
"3304","ENSG00000234327","","17","Down-Up-Down","0.5048"
"43384","ENSG00000157911","PEX10","1","Down-Down-Up","0.5047"
"48529","ENSG00000196407","THEM5","1","Up-Down-Up","0.5047"
"54834","ENSG00000065054","SLC9A3R2","16","Down-Down-Down","0.5047"
"38937","ENSG00000102904","TSNAXIP1","16","Up-Down-Up","0.5047"
"24962","ENSG00000115274","INO80B","2","Up-Up-Down","0.5046"
"17008","ENSG00000170293","CMTM8","3","Down-Up-Down","0.5046"
"77","ENSG00000174564","IL20RB","3","Up-Up-Down","0.5046"
"28569","ENSG00000262655","SPON1","11","Down-Up-Down","0.5045"
"39332","ENSG00000119138","KLF9","9","Down-Up-Down","0.5042"
"14602","ENSG00000229619","MBNL1-AS1","3","Up-Down-Up","0.5041"
"45816","ENSG00000157881","PANK4","1","Down-Down-Up","0.504"
"8318","ENSG00000184985","SORCS2","4","Down-Down-Up","0.504"
"18709","ENSG00000138031","ADCY3","2","Down-Down-Up","0.5039"
"16055","ENSG00000085231","AK6","5","Down-Down-Up","0.5039"
"21679","ENSG00000189056","RELN","7","Down-Up-Down","0.5038"
"43268","ENSG00000197483","ZNF628","19","Down-Down-Down","0.5038"
"28259","ENSG00000269378","","19","Up-Down-Up","0.5037"
"21019","ENSG00000106537","TSPAN13","7","Down-Up-Down","0.5035"
"1673","ENSG00000133321","RARRES3","11","Down-Down-Up","0.5035"
"24311","ENSG00000174206","C12orf66","12","Down-Up-Down","0.5035"
"9478","ENSG00000229132","EIF4A1P10","X","Up-Up-Down","0.5033"
"8520","ENSG00000235100","","10","Down-Up-Down","0.5033"
"20175","ENSG00000229117","RPL41","12","Up-Down-Down","0.5033"
"49450","ENSG00000103490","PYCARD","16","Up-Down-Up","0.5032"
"51690","ENSG00000164430","CGAS","6","Up-Up-Down","0.5031"
"27392","ENSG00000256050","","14","Down-Up-Down","0.5031"
"695","ENSG00000132000","PODNL1","19","Up-Down-Down","0.5031"
"17837","ENSG00000153093","ACOXL","2","Down-Down-Up","0.503"
"8511","ENSG00000175728","C11orf44","11","Up-Down-Up","0.5029"
"18132","ENSG00000198910","L1CAM","X","Down-Down-Up","0.5027"
"30997","ENSG00000274943","","12","Up-Up-Down","0.5027"
"46047","ENSG00000242575","","2","Up-Down-Up","0.5026"
"1027","ENSG00000174500","GCSAM","3","Down-Up-Down","0.5026"
"62940","ENSG00000202198","","6","Down-Up-Up","0.5026"
"2393","ENSG00000281490","CICP14","7","Up-Down-Up","0.5026"
"19680","ENSG00000166912","MTMR10","15","Down-Up-Down","0.5026"
"47175","ENSG00000162490","DRAXIN","1","Down-Up-Down","0.5025"
"52879","ENSG00000168077","SCARA3","8","Down-Down-Up","0.5025"
"47463","ENSG00000196597","ZNF782","9","Down-Up-Down","0.5025"
"39086","ENSG00000145882","PCYOX1L","5","Down-Down-Up","0.5024"
"9310","ENSG00000237276","ANO7L1","1","Down-Down-Up","0.5023"
"26051","ENSG00000047346","FAM214A","15","Up-Up-Down","0.5023"
"14117","ENSG00000175155","YPEL2","17","Down-Up-Down","0.5023"
"2280","ENSG00000230882","","7","Down-Up-Down","0.5021"
"12533","ENSG00000119514","GALNT12","9","Down-Down-Up","0.5021"
"41440","ENSG00000162104","ADCY9","16","Down-Down-Up","0.5021"
"39258","ENSG00000143036","SLC44A3","1","Up-Up-Down","0.502"
"52753","ENSG00000232434","AJM1","9","Up-Down-Down","0.502"
"41212","ENSG00000198569","SLC34A3","9","Up-Down-Down","0.502"
"45163","ENSG00000130653","PNPLA7","9","Up-Down-Down","0.502"
"3458","ENSG00000137727","ARHGAP20","11","Down-Up-Down","0.502"
"11502","ENSG00000249353","NPM1P27","5","Down-Down-Up","0.5018"
"33738","ENSG00000049769","PPP1R3F","X","Up-Down-Down","0.5018"
"34310","ENSG00000099860","GADD45B","19","Down-Up-Down","0.5018"
"43837","ENSG00000100162","CENPM","22","Down-Down-Up","0.5018"
"42806","ENSG00000171388","APLN","X","Down-Down-Up","0.5017"
"16910","ENSG00000140511","HAPLN3","15","Down-Up-Down","0.5017"
"51196","ENSG00000117586","TNFSF4","1","Down-Down-Up","0.5016"
"22409","ENSG00000251432","","4","Down-Up-Down","0.5016"
"5193","ENSG00000198753","PLXNB3","X","Up-Down-Down","0.5016"
"26333","ENSG00000257298","","12","Up-Up-Down","0.5016"
"17258","ENSG00000139675","HNRNPA1L2","13","Up-Up-Down","0.5016"
"28785","ENSG00000228782","MRPL45P2","17","Up-Up-Down","0.5016"
"48692","ENSG00000279541","","19","Down-Up-Down","0.5016"
"36848","ENSG00000158406","HIST1H4H","6","Down-Up-Down","0.5015"
"10739","ENSG00000269821","KCNQ1OT1","11","Down-Up-Down","0.5015"
"40672","ENSG00000187838","PLSCR3","17","Up-Up-Down","0.5015"
"45881","ENSG00000152582","SPEF2","5","Down-Down-Up","0.5014"
"12839","ENSG00000267073","","19","Down-Down-Up","0.5014"
"22200","ENSG00000099840","IZUMO4","19","Down-Down-Up","0.5014"
"18884","ENSG00000132561","MATN2","8","Down-Down-Up","0.5013"
"5559","ENSG00000241170","","11","Up-Up-Down","0.5013"
"41642","ENSG00000054654","SYNE2","14","Down-Down-Up","0.5013"
"54130","ENSG00000267213","","19","Down-Up-Down","0.5013"
"44552","ENSG00000165389","SPTSSA","14","Down-Up-Down","0.5012"
"31515","ENSG00000278023","RDM1","17","Down-Down-Up","0.5012"
"3389","ENSG00000251281","","5","Down-Down-Up","0.5011"
"41076","ENSG00000253414","","8","Up-Down-Up","0.5011"
"32641","ENSG00000137103","TMEM8B","9","Up-Down-Up","0.5011"
"23835","ENSG00000164054","SHISA5","3","Down-Down-Up","0.501"
"36272","ENSG00000027847","B4GALT7","5","Down-Down-Up","0.501"
"47018","ENSG00000159403","C1R","12","Up-Down-Up","0.501"
"23118","ENSG00000275180","","12","Up-Up-Down","0.501"
"36572","ENSG00000100445","SDR39U1","14","Up-Down-Down","0.501"
"16299","ENSG00000125089","SH3TC1","4","Up-Up-Down","0.5009"
"9324","ENSG00000231925","TAPBP","6","Down-Down-Up","0.5009"
"35797","ENSG00000130707","ASS1","9","Down-Up-Down","0.5009"
"21113","ENSG00000167065","DUSP18","22","Up-Down-Up","0.5009"
"41182","ENSG00000117425","PTCH2","1","Down-Up-Down","0.5008"
"9583","ENSG00000170500","LONRF2","2","Down-Up-Down","0.5008"
"37843","ENSG00000145020","AMT","3","Up-Down-Up","0.5008"
"17754","ENSG00000149743","TRPT1","11","Down-Down-Up","0.5008"
"33807","ENSG00000107902","LHPP","10","Up-Down-Up","0.5008"
"19476","ENSG00000165300","SLITRK5","13","Up-Up-Down","0.5008"
"36949","ENSG00000168528","SERINC2","1","Down-Down-Up","0.5007"
"24690","ENSG00000144749","LRIG1","3","Down-Down-Up","0.5007"
"31035","ENSG00000254612","","11","Up-Up-Down","0.5007"
"10076","ENSG00000185252","ZNF74","22","Up-Down-Up","0.5007"
"147","ENSG00000100292","HMOX1","22","Down-Up-Down","0.5007"
"19822","ENSG00000187514","PTMA","2","Down-Down-Up","0.5006"
"10382","ENSG00000242516","LINC00960","3","Up-Up-Down","0.5006"
"25175","ENSG00000230629","RPS23P8","X","Down-Up-Down","0.5006"
"47886","ENSG00000196312","MFSD14C","9","Up-Down-Up","0.5006"
"19098","ENSG00000213713","PIGCP1","11","Up-Down-Up","0.5006"
"38638","ENSG00000279759","","19","Up-Down-Up","0.5006"
"20253","ENSG00000112183","RBM24","6","Down-Up-Down","0.5005"
"27478","ENSG00000167011","NAT16","7","Down-Up-Down","0.5005"
"21728","ENSG00000166681","BEX3","X","Down-Down-Up","0.5005"
"45705","ENSG00000271698","","8","Down-Up-Down","0.5005"
"38465","ENSG00000110002","VWA5A","11","Down-Up-Down","0.5005"
"34431","ENSG00000027075","PRKCH","14","Down-Up-Down","0.5005"
"41773","ENSG00000119699","TGFB3","14","Down-Up-Down","0.5005"
"33847","ENSG00000102981","PARD6A","16","Up-Down-Up","0.5005"
"1610","ENSG00000125657","TNFSF9","19","Down-Up-Down","0.5005"
"21763","ENSG00000184307","ZDHHC23","3","Down-Up-Down","0.5004"
"17172","ENSG00000083896","YTHDC1","4","Down-Down-Up","0.5004"
"7416","ENSG00000138778","CENPE","4","Down-Up-Down","0.5004"
"10647","ENSG00000006459","KDM7A","7","Down-Up-Down","0.5004"
"35648","ENSG00000268364","SMC5-AS1","9","Down-Up-Down","0.5004"
"5428","ENSG00000258890","CEP95","17","Down-Down-Up","0.5004"
"8635","ENSG00000088256","GNA11","19","Down-Down-Down","0.5004"
"20383","ENSG00000228594","FNDC10","1","Down-Down-Up","0.5003"
"36883","ENSG00000164418","GRIK2","6","Down-Up-Down","0.5003"
"42092","ENSG00000130347","RTN4IP1","6","Down-Down-Up","0.5003"
"15986","ENSG00000122547","EEPD1","7","Down-Down-Up","0.5003"
"36308","ENSG00000227896","","10","Up-Down-Up","0.5003"
"18117","ENSG00000128849","CGNL1","15","Down-Down-Up","0.5003"
"32684","ENSG00000105618","PRPF31","19","Down-Down-Down","0.5003"
"19666","ENSG00000142798","HSPG2","1","Down-Down-Up","0.5002"
"44315","ENSG00000272398","CD24","6","Down-Up-Down","0.5002"
"16169","ENSG00000146966","DENND2A","7","Up-Down-Up","0.5002"
"51573","ENSG00000110711","AIP","11","Down-Down-Up","0.5002"
"20077","ENSG00000259768","","16","Up-Down-Up","0.5002"
"42628","ENSG00000116663","FBXO6","1","Down-Down-Up","0.5001"
"52184","ENSG00000142765","SYTL1","1","Up-Down-Down","0.5001"
"52850","ENSG00000162729","IGSF8","1","Down-Down-Up","0.5001"
"53947","ENSG00000116701","NCF2","1","Down-Up-Down","0.5001"
"46808","ENSG00000088727","KIF9","3","Down-Up-Down","0.5001"
"19720","ENSG00000206538","VGLL3","3","Down-Up-Down","0.5001"
"1761","ENSG00000109501","WFS1","4","Down-Down-Up","0.5001"
"19188","ENSG00000152669","CCNO","5","Down-Down-Down","0.5001"
"40976","ENSG00000281398","SNHG4","5","Down-Up-Down","0.5001"
"51090","ENSG00000273014","","7","Down-Up-Down","0.5001"
"8703","ENSG00000127993","RBM48","7","Up-Up-Down","0.5001"
"16672","ENSG00000178605","GTPBP6","X","Down-Down-Down","0.5001"
"19509","ENSG00000130821","SLC6A8","X","Down-Up-Down","0.5001"
"19581","ENSG00000104549","SQLE","8","Down-Up-Down","0.5001"
"15236","ENSG00000160932","LY6E","8","Down-Down-Up","0.5001"
"22182","ENSG00000175768","TOMM5","9","Up-Down-Up","0.5001"
"36271","ENSG00000148926","ADM","11","Down-Up-Down","0.5001"
"7341","ENSG00000265763","ZNF488","10","Down-Down-Up","0.5001"
"9964","ENSG00000138182","KIF20B","10","Down-Up-Down","0.5001"
"28286","ENSG00000238105","GOLGA2P5","12","Up-Down-Up","0.5001"
"28117","ENSG00000221926","TRIM16","17","Down-Up-Down","0.5001"
"8988","ENSG00000141556","TBCD","17","Down-Down-Up","0.5001"
"23069","ENSG00000160233","LRRC3","21","Down-Down-Up","0.5001"
"20671","ENSG00000159423","ALDH4A1","1","Down-Down-Up","0.5"
"35611","ENSG00000142686","C1orf216","1","Down-Down-Up","0.5"
"39260","ENSG00000116883","","1","Up-Down-Up","0.5"
"41099","ENSG00000142949","PTPRF","1","Down-Down-Up","0.5"
"45411","ENSG00000132781","MUTYH","1","Up-Down-Up","0.5"
"55247","ENSG00000162614","NEXN","1","Down-Down-Up","0.5"
"29729","ENSG00000121851","POLR3GL","1","Down-Down-Up","0.5"
"49408","ENSG00000238279","","1","Up-Down-Up","0.5"
"55155","ENSG00000116521","SCAMP3","1","Down-Down-Up","0.5"
"33339","ENSG00000171863","RPS7","2","Up-Up-Down","0.5"
"2900","ENSG00000151692","RNF144A","2","Down-Down-Up","0.5"
"4805","ENSG00000152689","RASGRP3","2","Down-Up-Down","0.5"
"28494","ENSG00000172071","EIF2AK3","2","Down-Up-Down","0.5"
"3103","ENSG00000198142","SOWAHC","2","Down-Up-Down","0.5"
"41831","ENSG00000183840","GPR39","2","Up-Down-Up","0.5"
"39374","ENSG00000138398","PPIG","2","Down-Down-Up","0.5"
"47388","ENSG00000173559","NABP1","2","Down-Up-Down","0.5"
"16360","ENSG00000115520","COQ10B","2","Down-Up-Down","0.5"
"6974","ENSG00000030419","IKZF2","2","Down-Up-Down","0.5"
"31248","ENSG00000144504","ANKMY1","2","Up-Down-Up","0.5"
"21952","ENSG00000182179","UBA7","3","Up-Down-Up","0.5"
"35505","ENSG00000163638","ADAMTS9","3","Down-Down-Up","0.5"
"3584","ENSG00000114423","CBLB","3","Down-Up-Down","0.5"
"6667","ENSG00000174579","MSL2","3","Down-Up-Down","0.5"
"1052","ENSG00000196428","TSC22D2","3","Down-Up-Down","0.5"
"18554","ENSG00000145214","DGKQ","4","Down-Down-Up","0.5"
"33891","ENSG00000109814","UGDH","4","Down-Up-Down","0.5"
"26751","ENSG00000138675","FGF5","4","Down-Up-Down","0.5"
