"","ensembl_gene_id","hgnc_symbol","chromosome_name","Most_Likely_Path","Max_PP"
"51685","ENSG00000116991","SIPA1L2","1","Down-Up-Down","0.667"
"38509","ENSG00000218227","","5","Down-Up-Down","0.667"
"15519","ENSG00000173930","SLCO4C1","5","Up-Down-Up","0.6667"
"10111","ENSG00000253641","","8","Up-Down-Up","0.6666"
"35964","ENSG00000250568","","4","Down-Up-Down","0.6664"
"37350","ENSG00000092607","TBX15","1","Down-Up-Down","0.6659"
"50762","ENSG00000119242","CCDC92","12","Up-Down-Up","0.6651"
"18763","ENSG00000242114","MTFP1","22","Up-Up-Down","0.6651"
"28877","ENSG00000122035","RASL11A","13","Down-Up-Down","0.6644"
"1097","ENSG00000126368","NR1D1","17","Down-Up-Down","0.6643"
"2396","ENSG00000264278","ZNF236-DT","18","Up-Up-Down","0.6642"
"43349","ENSG00000198590","C3orf35","3","Down-Up-Down","0.6637"
"NA.3",NA,NA,NA,"Down-Down-Up","0.6636"
"6064","ENSG00000249459","ZNF286B","17","Down-Down-Up","0.663"
"45821","ENSG00000279794","","19","Down-Down-Up","0.663"
"10426","ENSG00000253649","PRSS51","8","Up-Down-Up","0.6629"
"5816","ENSG00000149609","C20orf144","20","Down-Up-Down","0.6616"
"31555","ENSG00000259291","ZNF710-AS1","15","Up-Down-Up","0.6614"
"31149","ENSG00000257605","","12","Down-Up-Down","0.6613"
"20738","ENSG00000166780","C16orf45","16","Up-Down-Up","0.661"
"40972","ENSG00000164400","CSF2","5","Up-Down-Down","0.6602"
"2956","ENSG00000187391","MAGI2","7","Up-Down-Up","0.6601"
"2732","ENSG00000132005","RFX1","19","Up-Up-Down","0.66"
"23187","ENSG00000023839","ABCC2","10","Down-Up-Down","0.6599"
"17915","ENSG00000271590","","2","Down-Down-Up","0.6595"
"44013","ENSG00000131094","C1QL1","17","Up-Up-Down","0.6595"
"52696","ENSG00000223374","","2","Down-Down-Up","0.6592"
"10284","ENSG00000251079","BMS1P2","10","Up-Down-Up","0.6592"
"21669","ENSG00000144331","ZNF385B","2","Down-Up-Down","0.6581"
"28683","ENSG00000185245","GP1BA","17","Down-Up-Down","0.658"
"21293","ENSG00000254838","GVINP1","11","Down-Up-Down","0.6577"
"30274","ENSG00000151062","CACNA2D4","12","Down-Up-Down","0.6574"
"24900","ENSG00000238018","","2","Up-Down-Up","0.6573"
"54683","ENSG00000181227","DLSTP1","1","Up-Down-Up","0.657"
"3458","ENSG00000137727","ARHGAP20","11","Down-Up-Down","0.6566"
"41211","ENSG00000274712","","17","Up-Down-Up","0.6566"
"32246","ENSG00000224635","","20","Down-Down-Up","0.6565"
"16883","ENSG00000007952","NOX1","X","Down-Up-Down","0.6564"
"63027","ENSG00000222112","RN7SKP16","1","Up-Down-Up","0.6562"
"54192","ENSG00000178715","","1","Down-Up-Down","0.6552"
"60999","ENSG00000265112","MIR3153","9","Up-Down-Up","0.6551"
"36274","ENSG00000204956","PCDHGA1","5","Up-Down-Up","0.6549"
"2291","ENSG00000227038","GTF2IP7","7","Up-Down-Down","0.6549"
"29206","ENSG00000183044","ABAT","16","Down-Up-Down","0.6547"
"7085","ENSG00000187653","TMSB4XP8","4","Up-Down-Up","0.6545"
"5286","ENSG00000184343","SRPK3","X","Up-Down-Up","0.6544"
"29901","ENSG00000155495","MAGEC1","X","Down-Up-Down","0.6539"
"41851","ENSG00000039068","CDH1","16","Up-Down-Up","0.6539"
"30548","ENSG00000198832","SELENOM","22","Up-Up-Down","0.6537"
"22535","ENSG00000083807","SLC27A5","19","Down-Up-Down","0.6532"
"36130","ENSG00000240764","PCDHGC5","5","Down-Up-Down","0.653"
"52585","ENSG00000163141","BNIPL","1","Down-Up-Down","0.6526"
"13662","ENSG00000204291","COL15A1","9","Down-Up-Down","0.6526"
"44489","ENSG00000170482","SLC23A1","5","Up-Down-Up","0.6525"
"44859","ENSG00000267152","","19","Down-Down-Up","0.652"
"22181","ENSG00000162076","FLYWCH2","16","Up-Up-Down","0.6518"
"44561","ENSG00000073150","PANX2","22","Up-Up-Down","0.6518"
"39453","ENSG00000188710","QRFP","9","Down-Up-Down","0.6516"
"37139","ENSG00000050438","SLC4A8","12","Up-Down-Up","0.6516"
"12564","ENSG00000238142","","1","Down-Down-Up","0.6514"
"4777","ENSG00000259985","","18","Up-Down-Up","0.6514"
"29250","ENSG00000211448","DIO2","14","Down-Up-Down","0.6509"
"22966","ENSG00000186340","THBS2","6","Down-Up-Down","0.6508"
"46820","ENSG00000238287","","1","Down-Up-Down","0.6503"
"40137","ENSG00000237166","LINC01792","2","Down-Up-Down","0.6501"
"1766","ENSG00000279041","","8","Up-Down-Up","0.6501"
"21295","ENSG00000268225","","19","Up-Down-Up","0.6496"
"7156","ENSG00000168899","VAMP5","2","Down-Up-Down","0.6495"
"37966","ENSG00000249898","MCPH1-AS1","8","Down-Up-Down","0.6493"
"41928","ENSG00000127252","HRASLS","3","Up-Down-Up","0.6489"
"51972","ENSG00000280587","LINC01348","1","Up-Down-Up","0.6488"
"27137","ENSG00000241506","PSMC1P1","3","Down-Up-Down","0.6487"
"25847","ENSG00000223804","","1","Up-Down-Up","0.6486"
"33617","ENSG00000197903","HIST1H2BK","6","Down-Up-Down","0.6486"
"48987","ENSG00000157999","ANKRD61","7","Down-Down-Up","0.6482"
"15706","ENSG00000270179","","11","Down-Up-Down","0.648"
"12889","ENSG00000154654","NCAM2","21","Down-Up-Down","0.6479"
"22874","ENSG00000227963","RBM15-AS1","1","Down-Up-Down","0.6476"
"23975","ENSG00000133710","SPINK5","5","Down-Up-Down","0.6473"
"28192","ENSG00000151014","NOCT","4","Down-Up-Down","0.647"
"47231","ENSG00000233820","","9","Down-Up-Down","0.6467"
"20835","ENSG00000240401","","2","Down-Up-Down","0.6466"
"28809","ENSG00000185838","GNB1L","22","Up-Up-Down","0.6466"
"33721","ENSG00000235374","SSR4P1","21","Up-Down-Down","0.6465"
"21092","ENSG00000115896","PLCL1","2","Down-Up-Down","0.6458"
"27947","ENSG00000176236","C10orf111","10","Down-Up-Down","0.6458"
"24437","ENSG00000101132","PFDN4","20","Up-Down-Up","0.6454"
"32788","ENSG00000163009","C2orf48","2","Down-Up-Down","0.6441"
"41367","ENSG00000163739","CXCL1","4","Down-Up-Down","0.6439"
"11755","ENSG00000235552","RPL6P27","18","Down-Up-Down","0.6435"
"43177","ENSG00000136383","ALPK3","15","Down-Up-Down","0.6433"
"2522","ENSG00000125931","CITED1","X","Down-Up-Down","0.6425"
"41487","ENSG00000226015","CCT8P1","1","Up-Down-Up","0.6424"
"55193","ENSG00000225855","RUSC1-AS1","1","Up-Down-Up","0.6419"
"22554","ENSG00000231468","PRDX3P2","1","Down-Down-Up","0.6418"
"27361","ENSG00000157927","RADIL","7","Up-Up-Down","0.6412"
"28102","ENSG00000241322","CDRT1","17","Down-Up-Down","0.6408"
"5225","ENSG00000158270","COLEC12","18","Up-Down-Up","0.6405"
"12208","ENSG00000198618","PPIAP22","21","Up-Down-Down","0.6405"
"46444","ENSG00000254509","","11","Up-Down-Up","0.6403"
"19185","ENSG00000242553","","21","Down-Down-Up","0.6403"
"32578","ENSG00000185689","C6orf201","6","Down-Down-Up","0.6402"
"13031","ENSG00000223947","","2","Down-Down-Up","0.6401"
"51037","ENSG00000281468","","19","Down-Down-Up","0.6397"
"51063","ENSG00000257176","","12","Up-Down-Up","0.6396"
"3487","ENSG00000147003","CLTRN","X","Down-Down-Up","0.6393"
"17588","ENSG00000270055","","15","Up-Down-Up","0.6393"
"48893","ENSG00000184361","SPATA32","17","Down-Up-Down","0.6391"
"17963","ENSG00000105784","RUNDC3B","7","Down-Up-Down","0.639"
"54844","ENSG00000260290","","16","Down-Down-Up","0.6388"
"36774","ENSG00000237352","LINC01358","1","Down-Down-Up","0.6387"
"30997","ENSG00000274943","","12","Up-Down-Up","0.6378"
"28824","ENSG00000203721","LINC00862","1","Down-Up-Down","0.6371"
"21432","ENSG00000169403","PTAFR","1","Down-Up-Down","0.6369"
"49083","ENSG00000267769","","19","Up-Down-Down","0.6365"
"11190","ENSG00000279347","","8","Up-Down-Up","0.6361"
"12751","ENSG00000213700","RPL17P50","10","Up-Down-Up","0.6359"
"26050","ENSG00000258727","","14","Up-Down-Up","0.6358"
"22281","ENSG00000129038","LOXL1","15","Up-Down-Down","0.6353"
"34827","ENSG00000262089","","17","Up-Down-Up","0.6353"
"44244","ENSG00000278997","","1","Down-Up-Down","0.6352"
"18539","ENSG00000145217","SLC26A1","4","Up-Down-Down","0.6345"
"39601","ENSG00000270062","","14","Up-Down-Up","0.6342"
"30718","ENSG00000104140","RHOV","15","Down-Up-Down","0.6342"
"16054","ENSG00000279384","","4","Down-Up-Down","0.6341"
"18259","ENSG00000137261","KIAA0319","6","Up-Down-Up","0.634"
"26271","ENSG00000260001","TGFBR3L","19","Up-Up-Down","0.6338"
"53274","ENSG00000170458","CD14","5","Up-Down-Down","0.6334"
"7141","ENSG00000230479","","21","Up-Down-Up","0.6334"
"49324","ENSG00000129007","CALML4","15","Up-Down-Up","0.6327"
"25357","ENSG00000213290","PGK1P2","19","Down-Up-Down","0.6318"
"10979","ENSG00000234636","MED14OS","X","Up-Down-Up","0.6317"
"11382","ENSG00000167371","PRRT2","16","Up-Down-Up","0.6314"
"42472","ENSG00000108950","FAM20A","17","Down-Down-Up","0.6312"
"12249","ENSG00000078900","TP73","1","Up-Up-Down","0.6311"
"18295","ENSG00000140459","CYP11A1","15","Down-Up-Down","0.631"
"50095","ENSG00000256081","","14","Down-Up-Down","0.6308"
"22502","ENSG00000230163","","1","Down-Up-Down","0.6305"
"13072","ENSG00000188185","LINC00265","7","Up-Down-Up","0.6303"
"39147","ENSG00000213626","LBH","2","Down-Up-Down","0.6301"
"15929","ENSG00000244479","OR2A1-AS1","7","Up-Down-Up","0.6301"
"51181","ENSG00000120337","TNFSF18","1","Down-Up-Down","0.63"
"20873","ENSG00000241489","","X","Up-Down-Up","0.6299"
"36024","ENSG00000125538","IL1B","2","Down-Up-Down","0.6296"
"900","ENSG00000274272","","7","Up-Up-Down","0.6289"
"23813","ENSG00000224195","","10","Down-Down-Up","0.6287"
"13148","ENSG00000067601","PMS2P4","7","Up-Down-Up","0.6278"
"29280","ENSG00000243243","","7","Up-Down-Up","0.6277"
"45221","ENSG00000257718","CPNE8-AS1","12","Down-Up-Down","0.6277"
"37864","ENSG00000259659","","15","Up-Down-Up","0.6275"
"17585","ENSG00000215302","","15","Up-Down-Down","0.6273"
"2388","ENSG00000230715","","7","Up-Down-Up","0.6267"
"37105","ENSG00000279539","","19","Up-Down-Up","0.6257"
"42577","ENSG00000259321","","14","Down-Down-Up","0.6256"
"44599","ENSG00000235257","ITGA9-AS1","3","Down-Down-Up","0.6255"
"312","ENSG00000229647","MYOSLID","2","Down-Up-Down","0.6254"
"20109","ENSG00000236830","CBR3-AS1","21","Down-Down-Up","0.6254"
"15261","ENSG00000269925","","1","Down-Down-Up","0.6252"
"23268","ENSG00000273373","","1","Up-Down-Up","0.6252"
"34651","ENSG00000234390","USP27X-AS1","X","Up-Up-Down","0.6249"
"36216","ENSG00000171121","KCNMB3","3","Down-Down-Up","0.6245"
"12602","ENSG00000146904","EPHA1","7","Down-Down-Up","0.6245"
"24494","ENSG00000279641","","17","Down-Up-Down","0.6242"
"53906","ENSG00000250474","WBP1LP2","7","Down-Up-Down","0.6241"
"23569","ENSG00000197566","ZNF624","17","Up-Down-Up","0.6239"
"6117","ENSG00000250846","EPHA5-AS1","4","Down-Up-Down","0.6237"
"40682","ENSG00000227542","","2","Up-Down-Up","0.6231"
"26938","ENSG00000069399","BCL3","19","Up-Up-Down","0.6226"
"8411","ENSG00000232593","KANTR","X","Down-Up-Up","0.6224"
"37238","ENSG00000262877","","17","Up-Down-Up","0.6221"
"54175","ENSG00000249476","","5","Up-Down-Up","0.6217"
"47339","ENSG00000120915","EPHX2","8","Down-Up-Down","0.6216"
"34767","ENSG00000272674","PCDHB16","5","Up-Down-Up","0.6215"
"52233","ENSG00000205593","DENND6B","22","Up-Down-Up","0.6215"
"NA.4",NA,NA,NA,"Down-Up-Down","0.6214"
"57542","ENSG00000221164","SNORA11F","10","Down-Up-Down","0.6214"
"40340","ENSG00000261220","","8","Down-Up-Up","0.6211"
"18386","ENSG00000261118","","16","Down-Up-Down","0.6211"
"15056","ENSG00000165995","CACNB2","10","Down-Up-Down","0.6209"
"11342","ENSG00000165644","COMTD1","10","Up-Down-Down","0.6207"
"30364","ENSG00000258302","","12","Up-Down-Up","0.6207"
"48511","ENSG00000240747","KRBOX1","3","Down-Up-Up","0.6204"
"4313","ENSG00000219607","PPP1R3G","6","Up-Down-Up","0.6199"
"24807","ENSG00000177234","LINC01561","10","Up-Down-Up","0.6196"
"18269","ENSG00000103227","LMF1","16","Up-Up-Down","0.6192"
"50352","ENSG00000160838","LRRC71","1","Down-Up-Down","0.619"
"44043","ENSG00000164849","GPR146","7","Down-Up-Down","0.6185"
"40532","ENSG00000258334","","12","Up-Down-Up","0.6184"
"28690","ENSG00000270069","MIR222HG","X","Down-Down-Up","0.6177"
"6020","ENSG00000264885","","17","Down-Up-Down","0.6177"
"24553","ENSG00000166925","TSC22D4","7","Up-Up-Down","0.6174"
"23118","ENSG00000275180","","12","Up-Down-Up","0.6174"
"33852","ENSG00000167508","MVD","16","Up-Up-Down","0.6174"
"41980","ENSG00000203872","C6orf163","6","Up-Down-Up","0.6172"
"24875","ENSG00000170049","KCNAB3","17","Up-Down-Up","0.6164"
"9359","ENSG00000275318","","9","Up-Down-Up","0.6163"
"11757","ENSG00000273305","","2","Down-Down-Up","0.6162"
"35751","ENSG00000205809","KLRC2","12","Down-Up-Down","0.616"
"37585","ENSG00000198691","ABCA4","1","Down-Up-Down","0.6159"
"3259","ENSG00000233058","LINC00884","3","Down-Up-Down","0.6157"
"39497","ENSG00000117643","MAN1C1","1","Down-Up-Down","0.6151"
"50264","ENSG00000179909","ZNF154","19","Up-Down-Up","0.615"
"26814","ENSG00000021300","PLEKHB1","11","Down-Up-Down","0.6148"
"6410","ENSG00000150907","FOXO1","13","Down-Up-Down","0.6148"
"37108","ENSG00000239569","KMT2E-AS1","7","Down-Up-Down","0.6147"
"52753","ENSG00000232434","AJM1","9","Up-Up-Down","0.6146"
"17363","ENSG00000273723","","13","Down-Up-Down","0.6143"
"1978","ENSG00000275457","","20","Up-Down-Up","0.6141"
"55095","ENSG00000117069","ST6GALNAC5","1","Up-Down-Down","0.6135"
"28760","ENSG00000214106","PAXIP1-AS2","7","Up-Down-Up","0.6131"
"30732","ENSG00000279382","","17","Up-Down-Up","0.613"
"32486","ENSG00000257596","","12","Down-Down-Up","0.6125"
"43870","ENSG00000224546","EIF4BP3","9","Up-Down-Up","0.6122"
"4299","ENSG00000104903","LYL1","19","Up-Up-Down","0.6118"
"27475","ENSG00000173947","PIFO","1","Down-Up-Down","0.6112"
"31607","ENSG00000139112","GABARAPL1","12","Down-Up-Down","0.6112"
"13382","ENSG00000102109","PCSK1N","X","Up-Down-Down","0.6109"
"17678","ENSG00000185532","PRKG1","10","Up-Up-Down","0.6106"
"52412","ENSG00000152475","ZNF837","19","Up-Up-Down","0.6106"
"43583","ENSG00000235204","","9","Down-Down-Up","0.6103"
"35940","ENSG00000139973","SYT16","14","Up-Down-Up","0.61"
"15383","ENSG00000214389","RPS3AP26","7","Down-Down-Up","0.6099"
"46785","ENSG00000220804","LINC01881","2","Down-Up-Down","0.6097"
"31370","ENSG00000261652","C15orf65","15","Up-Up-Down","0.6096"
"43288","ENSG00000261737","","1","Down-Down-Up","0.6094"
"40645","ENSG00000197927","C2orf27A","2","Down-Up-Down","0.6094"
"2247","ENSG00000244151","","7","Down-Up-Down","0.6092"
"15438","ENSG00000223658","C1GALT1C1L","2","Down-Up-Down","0.6091"
"5300","ENSG00000259917","HNRNPLP2","15","Down-Up-Down","0.609"
"39975","ENSG00000262228","","17","Up-Down-Up","0.6087"
"35011","ENSG00000158373","HIST1H2BD","6","Down-Up-Down","0.6081"
"40724","ENSG00000205084","TMEM231","16","Down-Up-Down","0.6079"
"14970","ENSG00000258472","","17","Up-Down-Up","0.6078"
"34499","ENSG00000269386","RAB11B-AS1","19","Up-Down-Up","0.6078"
"53871","ENSG00000228439","TSTD3","6","Up-Down-Up","0.6077"
"31675","ENSG00000226167","AP4B1-AS1","1","Down-Down-Up","0.6074"
"24846","ENSG00000278376","","11","Up-Down-Up","0.6074"
"30898","ENSG00000180596","HIST1H2BC","6","Down-Up-Down","0.6068"
"7444","ENSG00000152779","SLC16A12","10","Down-Up-Down","0.6067"
"31076","ENSG00000164778","EN2","7","Up-Up-Down","0.6065"
"25393","ENSG00000269693","","19","Up-Down-Up","0.6065"
"49990","ENSG00000162595","DIRAS3","1","Down-Up-Down","0.6062"
"267","ENSG00000225345","SNX18P3","9","Up-Down-Up","0.6062"
"48892","ENSG00000176731","C8orf59","8","Up-Down-Up","0.606"
"26473","ENSG00000250033","SLC7A11-AS1","4","Down-Up-Down","0.6056"
"29696","ENSG00000104856","RELB","19","Up-Up-Down","0.6056"
"54882","ENSG00000090554","FLT3LG","19","Down-Up-Down","0.6055"
"51731","ENSG00000050730","TNIP3","4","Down-Up-Down","0.605"
"28665","ENSG00000139970","RTN1","14","Down-Up-Down","0.6049"
"39667","ENSG00000138378","STAT4","2","Down-Up-Down","0.6046"
"37656","ENSG00000141622","RNF165","18","Down-Down-Up","0.6044"
"47394","ENSG00000240449","","7","Down-Down-Up","0.6043"
"34642","ENSG00000203943","SAMD13","1","Down-Down-Up","0.6042"
"47802","ENSG00000118690","ARMC2","6","Up-Down-Up","0.6042"
"39187","ENSG00000205746","","16","Up-Up-Down","0.6036"
"5940","ENSG00000230453","ANKRD18B","9","Up-Down-Up","0.6034"
"23310","ENSG00000108602","ALDH3A1","17","Down-Up-Down","0.6032"
"29270","ENSG00000234753","FOXP4-AS1","6","Up-Down-Up","0.6031"
"37290","ENSG00000227533","SLC2A1-AS1","1","Down-Down-Up","0.6027"
"44480","ENSG00000177045","SIX5","19","Up-Up-Down","0.6026"
"34926","ENSG00000112293","GPLD1","6","Up-Down-Up","0.6024"
"36135","ENSG00000204789","ZNF204P","6","Up-Down-Up","0.6023"
"34238","ENSG00000226330","","1","Up-Down-Up","0.602"
"51581","ENSG00000133687","TMTC1","12","Down-Up-Down","0.6019"
"36467","ENSG00000196188","CTSE","1","Down-Down-Up","0.6017"
"26849","ENSG00000138080","EMILIN1","2","Up-Down-Down","0.6013"
"499","ENSG00000279331","RBM12B-AS1","8","Up-Down-Up","0.6012"
"45887","ENSG00000173928","SWSAP1","19","Up-Up-Down","0.6012"
"51208","ENSG00000203739","","1","Down-Down-Up","0.6011"
"15522","ENSG00000270558","","5","Down-Up-Up","0.601"
"32524","ENSG00000236204","LINC01376","2","Down-Up-Down","0.6009"
"10819","ENSG00000270228","","4","Down-Up-Down","0.6007"
"8657","ENSG00000184363","PKP3","11","Up-Up-Down","0.6001"
"36361","ENSG00000270175","","12","Down-Up-Down","0.6"
"22925","ENSG00000216906","","6","Up-Down-Up","0.5998"
"32913","ENSG00000238120","LINC01589","22","Up-Down-Up","0.5997"
"30848","ENSG00000256973","","12","Down-Down-Up","0.5996"
"59768","ENSG00000263432","RN7SL689P","5","Down-Up-Down","0.5994"
"36184","ENSG00000228327","","1","Up-Down-Up","0.5992"
"38714","ENSG00000229692","SOS1-IT1","2","Up-Down-Up","0.5984"
"49107","ENSG00000272870","","4","Up-Down-Up","0.5981"
"51598","ENSG00000276182","","14","Up-Down-Up","0.5981"
"28668","ENSG00000130203","APOE","19","Down-Up-Down","0.5977"
"45242","ENSG00000238160","","5","Down-Up-Down","0.5974"
"45479","ENSG00000126603","GLIS2","16","Up-Down-Up","0.5974"
"5067","ENSG00000148488","ST8SIA6","10","Up-Down-Up","0.5973"
"18068","ENSG00000172575","RASGRP1","15","Down-Up-Down","0.5968"
"44930","ENSG00000158458","NRG2","5","Down-Up-Down","0.5966"
"43114","ENSG00000198435","NRARP","9","Up-Down-Down","0.5965"
"11642","ENSG00000144893","MED12L","3","Down-Up-Down","0.5964"
"26540","ENSG00000197889","MEIG1","10","Up-Down-Up","0.5962"
"48874","ENSG00000230834","","11","Down-Up-Up","0.5961"
"50419","ENSG00000276718","","12","Up-Down-Up","0.5959"
"59694","ENSG00000212232","SNORD17","20","Up-Down-Up","0.5959"
"43765","ENSG00000100505","TRIM9","14","Down-Up-Down","0.5958"
"42496","ENSG00000215859","PDZK1P1","1","Up-Down-Up","0.5952"
"9658","ENSG00000279464","","4","Up-Down-Up","0.595"
"8941","ENSG00000183479","TREX2","X","Up-Down-Up","0.595"
"33891","ENSG00000109814","UGDH","4","Down-Up-Down","0.5944"
"23907","ENSG00000264350","SNRPGP2","18","Down-Up-Down","0.5943"
"25410","ENSG00000242852","ZNF709","19","Up-Down-Up","0.5933"
"25073","ENSG00000261324","","12","Down-Up-Down","0.593"
"24894","ENSG00000236526","","20","Up-Down-Up","0.593"
"11393","ENSG00000227258","SMIM2-AS1","13","Up-Down-Up","0.5929"
"13962","ENSG00000224543","SNRPGP15","19","Up-Down-Up","0.5925"
"38465","ENSG00000110002","VWA5A","11","Down-Up-Down","0.5924"
"37666","ENSG00000135407","AVIL","12","Down-Up-Down","0.5923"
"36358","ENSG00000167968","DNASE1L2","16","Up-Down-Down","0.5922"
"20677","ENSG00000220848","RPS18P9","6","Up-Down-Down","0.5921"
"50411","ENSG00000282034","","16","Down-Down-Up","0.592"
"33229","ENSG00000236480","PKMP1","1","Down-Up-Down","0.5918"
"24448","ENSG00000272744","","4","Down-Up-Down","0.5918"
"36261","ENSG00000198744","MTCO3P12","1","Down-Up-Down","0.5917"
"16117","ENSG00000157833","GAREM2","2","Up-Down-Down","0.5915"
"37219","ENSG00000281706","","6","Up-Down-Up","0.5915"
"5987","ENSG00000260236","","3","Up-Down-Up","0.5913"
"40628","ENSG00000170345","FOS","14","Down-Up-Down","0.5912"
"41717","ENSG00000163734","CXCL3","4","Down-Up-Down","0.5911"
"17132","ENSG00000168939","SPRY3","X","Down-Up-Down","0.591"
"49543","ENSG00000257303","","12","Down-Up-Down","0.591"
"39253","ENSG00000142694","EVA1B","1","Up-Down-Up","0.5909"
"35498","ENSG00000231369","","22","Down-Up-Down","0.5909"
"9870","ENSG00000119227","PIGZ","3","Up-Down-Down","0.5908"
"45142","ENSG00000070808","CAMK2A","5","Down-Up-Down","0.5908"
"54948","ENSG00000131400","NAPSA","19","Down-Down-Up","0.5908"
"12645","ENSG00000109743","BST1","4","Up-Up-Down","0.5907"
"54247","ENSG00000143341","HMCN1","1","Down-Up-Down","0.5904"
"45266","ENSG00000226650","KIF4B","5","Down-Up-Down","0.5904"
"28090","ENSG00000162825","NBPF20","1","Down-Up-Down","0.5903"
"44937","ENSG00000234290","","5","Up-Down-Up","0.5902"
"1170","ENSG00000167216","KATNAL2","18","Down-Down-Up","0.5902"
"39787","ENSG00000276916","","13","Up-Down-Up","0.59"
"23000","ENSG00000240207","","3","Down-Down-Up","0.5899"
"48483","ENSG00000138161","CUZD1","10","Up-Down-Up","0.5899"
"24290","ENSG00000170296","GABARAP","17","Up-Down-Up","0.5898"
"29111","ENSG00000116852","KIF21B","1","Down-Up-Down","0.5897"
"43939","ENSG00000205403","CFI","4","Down-Up-Down","0.5892"
"36051","ENSG00000260000","","6","Down-Down-Up","0.5891"
"11754","ENSG00000236431","","2","Up-Down-Up","0.5888"
"4629","ENSG00000146530","VWDE","7","Up-Down-Up","0.5888"
"30393","ENSG00000223901","","21","Down-Down-Up","0.5887"
"44957","ENSG00000121753","ADGRB2","1","Up-Up-Down","0.5884"
"19691","ENSG00000173825","TIGD3","11","Up-Down-Up","0.5881"
"24744","ENSG00000267342","","17","Up-Down-Up","0.5881"
"23888","ENSG00000110675","ELMOD1","11","Down-Up-Down","0.5877"
"19934","ENSG00000272240","","8","Up-Down-Up","0.5874"
"37627","ENSG00000282885","","14","Down-Up-Down","0.5874"
"33537","ENSG00000197776","KLHDC1","14","Up-Down-Up","0.5873"
"30178","ENSG00000155265","GOLGA7B","10","Down-Up-Down","0.5869"
"30067","ENSG00000272356","","6","Up-Down-Up","0.5864"
"27999","ENSG00000250506","CDK3","17","Up-Down-Up","0.5864"
"22461","ENSG00000266088","","17","Up-Down-Up","0.5863"
"45109","ENSG00000272476","","6","Down-Up-Down","0.5862"
"29408","ENSG00000166145","SPINT1","15","Down-Up-Down","0.5857"
"28365","ENSG00000143355","LHX9","1","Up-Down-Up","0.5856"
"50482","ENSG00000101353","MROH8","20","Down-Up-Up","0.5855"
"36579","ENSG00000266296","ARIH2P1","18","Up-Down-Up","0.5853"
"6285","ENSG00000163491","NEK10","3","Down-Up-Down","0.5852"
"49669","ENSG00000243926","TIPARP-AS1","3","Down-Up-Down","0.5852"
"28424","ENSG00000223773","CD99P1","X","Down-Down-Up","0.5849"
"43541","ENSG00000158022","TRIM63","1","Down-Up-Up","0.5845"
"40850","ENSG00000154957","ZNF18","17","Down-Down-Up","0.5845"
"36028","ENSG00000170558","CDH2","18","Down-Up-Down","0.5845"
"2387","ENSG00000243302","","7","Up-Down-Up","0.5843"
"982","ENSG00000196139","AKR1C3","10","Down-Up-Down","0.5843"
"22609","ENSG00000280604","","21","Down-Down-Up","0.5843"
"12110","ENSG00000232160","RAP2C-AS1","X","Down-Down-Up","0.5842"
"19586","ENSG00000280254","","17","Up-Down-Down","0.5841"
"3528","ENSG00000274213","","17","Up-Up-Down","0.584"
"35273","ENSG00000278126","","12","Down-Down-Up","0.5835"
"42895","ENSG00000274104","","19","Down-Up-Down","0.5833"
"15749","ENSG00000273143","","10","Down-Down-Up","0.5832"
"52214","ENSG00000255198","SNHG9","16","Up-Down-Down","0.5827"
"3955","ENSG00000100027","YPEL1","22","Down-Up-Down","0.5827"
"17461","ENSG00000267505","","17","Down-Up-Down","0.5824"
"27150","ENSG00000254893","","5","Down-Up-Down","0.5823"
"15446","ENSG00000189057","FAM111B","11","Up-Down-Up","0.5819"
"31747","ENSG00000130684","ZNF337","20","Up-Down-Up","0.5817"
"12585","ENSG00000126500","FLRT1","11","Up-Down-Down","0.5816"
"40715","ENSG00000276523","","16","Up-Down-Up","0.5815"
"37683","ENSG00000111788","","12","Up-Down-Up","0.5813"
"31731","ENSG00000239653","PSMD6-AS2","3","Down-Down-Up","0.581"
"44721","ENSG00000280149","","7","Up-Down-Up","0.5809"
"36697","ENSG00000166922","SCG5","15","Down-Up-Down","0.5807"
"32915","ENSG00000166816","LDHD","16","Up-Up-Down","0.5806"
"35572","ENSG00000279861","","19","Up-Down-Up","0.5806"
"13518","ENSG00000180155","LYNX1","8","Up-Up-Down","0.5804"
"24487","ENSG00000229666","MAST4-AS1","5","Up-Down-Up","0.5801"
"1229","ENSG00000275807","","16","Up-Down-Up","0.5801"
"51413","ENSG00000173376","NDNF","4","Down-Up-Down","0.58"
"53885","ENSG00000279118","","5","Down-Down-Up","0.5798"
"NA.5",NA,NA,NA,"Up-Down-Down","0.5797"
"54815","ENSG00000186889","TMEM17","2","Up-Down-Up","0.5794"
"45705","ENSG00000271698","","8","Up-Down-Up","0.5794"
"14198","ENSG00000272551","","2","Up-Down-Up","0.5791"
"44300","ENSG00000188483","IER5L","9","Up-Up-Down","0.5791"
"18867","ENSG00000260853","","16","Down-Down-Up","0.5788"
"21492","ENSG00000173567","ADGRF3","2","Up-Down-Up","0.5786"
"19931","ENSG00000272812","","8","Down-Down-Up","0.5786"
"31617","ENSG00000258952","SALRNA1","14","Up-Down-Up","0.5786"
"48000","ENSG00000173137","ADCK5","8","Up-Up-Down","0.5783"
"54613","ENSG00000258904","","14","Up-Down-Up","0.5776"
